date,amount,merchant,category,type,bank,day_of_week,hour,time_category,period_code,period_range
2025-03-31 14:17:00,8500.0,인하프(inhalf)성신여대점,카페/음료,일시불,신한,0.0,14.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-03-31 14:15:00,-9000.0,인하프(inhalf)성신여대점,카페/음료,일시불,신한,0.0,14.0,afternoon,2025-W13,2025-03-31/2025-04-06
2025-03-30 16:24:00,1000.0,온에어코인노래연습장,게임/엔터,일시불,신한,6.0,16.0,afternoon,2025-W13,2025-03-24/2025-03-30
2025-03-29 23:16:00,4900.0,세븐일레븐 성신여대중앙점,쇼핑/의류,일시불,신한,5.0,23.0,evening,2025-W12,2025-03-24/2025-03-30
2025-03-29 22:13:00,40900.0,주식회사 이끎,기타,일시불,신한,5.0,22.0,evening,2025-W12,2025-03-24/2025-03-30
2025-03-29 19:21:00,73000.0,참나무본가공덕점,식사/외식,일시불,신한,5.0,19.0,evening,2025-W12,2025-03-24/2025-03-30
2025-03-29 13:05:00,8200.0,메가커피공덕SK리더스뷰,카페/음료,일시불,신한,5.0,13.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-28 15:03:00,4500.0,김.Coffee,카페/음료,일시불,신한,4.0,15.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-27 23:52:00,16500.0,우아한형제들㈜,식사/외식,일시불,신한,3.0,23.0,evening,2025-W12,2025-03-24/2025-03-30
2025-03-27 16:32:00,13900.0,(주)카카오,금융/이체,일시불,신한,3.0,16.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-26 23:37:00,4000.0,주식회사 서북,기타,일시불,신한,2.0,23.0,evening,2025-W12,2025-03-24/2025-03-30
2025-03-26 16:03:00,23900.0,우아한형제들㈜,식사/외식,일시불,신한,2.0,16.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-25 17:57:00,50.0,출력119,기타,일시불,신한,1.0,17.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-25 17:55:00,100.0,출력119,기타,일시불,신한,1.0,17.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-25 16:07:00,3900.0,(주)카카오,금융/이체,일시불,신한,1.0,16.0,afternoon,2025-W12,2025-03-24/2025-03-30
2025-03-25 01:36:00,30200.0,주식회사 마플코퍼레이션,기타,일시불,신한,1.0,1.0,night,2025-W12,2025-03-24/2025-03-30
2025-03-23 23:58:00,17200.0,우아한형제들㈜,식사/외식,일시불,신한,6.0,23.0,evening,2025-W12,2025-03-17/2025-03-23
2025-03-23 23:15:00,5000.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,6.0,23.0,evening,2025-W12,2025-03-17/2025-03-23
2025-03-23 22:47:00,4950.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,6.0,22.0,evening,2025-W12,2025-03-17/2025-03-23
2025-03-23 22:46:00,4950.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,6.0,22.0,evening,2025-W12,2025-03-17/2025-03-23
2025-03-23 19:41:00,11200.0,(주)카카오,금융/이체,일시불,신한,6.0,19.0,evening,2025-W12,2025-03-17/2025-03-23
2025-03-23 17:20:00,3900.0,코레일유통주식회사(용산역),교통,일시불,신한,6.0,17.0,afternoon,2025-W12,2025-03-17/2025-03-23
2025-03-21 23:54:00,-23700.0,한국철도공사,교통,일시불,신한,4.0,23.0,evening,2025-W11,2025-03-17/2025-03-23
2025-03-21 15:11:00,7400.0,버터로그,카페/음료,일시불,신한,4.0,15.0,afternoon,2025-W11,2025-03-17/2025-03-23
2025-03-21 00:05:00,13680.0,우아한형제들㈜,식사/외식,일시불,신한,4.0,0.0,night,2025-W11,2025-03-17/2025-03-23
2025-03-20 16:00:00,4200.0,더비즈랩 성신여대 수하루점,카페/음료,일시불,신한,3.0,16.0,afternoon,2025-W11,2025-03-17/2025-03-23
2025-03-19 16:52:00,8700.0,오와케이크 성산여대점,카페/음료,일시불,신한,2.0,16.0,afternoon,2025-W11,2025-03-17/2025-03-23
2025-03-18 20:57:00,2200.0,씨유 성북명랑점,쇼핑/의류,일시불,신한,1.0,20.0,evening,2025-W11,2025-03-17/2025-03-23
2025-03-16 21:55:00,5000.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,6.0,21.0,evening,2025-W11,2025-03-10/2025-03-16
2025-03-16 21:27:00,4950.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,6.0,21.0,evening,2025-W11,2025-03-10/2025-03-16
2025-03-16 21:26:00,4950.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,6.0,21.0,evening,2025-W11,2025-03-10/2025-03-16
2025-03-16 19:18:00,11300.0,투썸플레이스 서울숲역점,카페/음료,일시불,신한,6.0,19.0,evening,2025-W11,2025-03-10/2025-03-16
2025-03-16 15:28:00,30000.0,탐광,식사/외식,일시불,신한,6.0,15.0,afternoon,2025-W11,2025-03-10/2025-03-16
2025-03-15 12:41:00,20000.0,우아한형제들㈜,식사/외식,일시불,신한,5.0,12.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-15 12:27:00,70000.0,가르니에헤어커커,기타,일시불,신한,5.0,12.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 23:19:00,66500.0,역전할머니맥주성신여대,식사/외식,일시불,신한,4.0,23.0,evening,2025-W10,2025-03-10/2025-03-16
2025-03-14 22:03:00,12000.0,주식회사 서북,기타,일시불,신한,4.0,22.0,evening,2025-W10,2025-03-10/2025-03-16
2025-03-14 21:46:00,166000.0,김통,식사/외식,일시불,신한,4.0,21.0,evening,2025-W10,2025-03-10/2025-03-16
2025-03-14 20:18:00,196000.0,김통,식사/외식,일시불,신한,4.0,20.0,evening,2025-W10,2025-03-10/2025-03-16
2025-03-14 16:14:00,200.0,출력119,기타,일시불,신한,4.0,16.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 16:12:00,200.0,출력119,기타,일시불,신한,4.0,16.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 15:43:00,1200.0,출력119,기타,일시불,신한,4.0,15.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 15:39:00,200.0,출력119,기타,일시불,신한,4.0,15.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 15:35:00,700.0,출력119,기타,일시불,신한,4.0,15.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 15:24:00,6500.0,주식회사 에스씨케이컴퍼니,기타,일시불,신한,4.0,15.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 15:23:00,10000.0,(주)에스씨케이 컴퍼니,기타,일시불,신한,4.0,15.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-14 15:15:00,10000.0,CJ올리브영,쇼핑/의류,일시불,신한,4.0,15.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-13 12:55:00,4600.0,더비즈랩 성신여대 수하루점,카페/음료,일시불,신한,3.0,12.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-12 17:02:00,10000.0,온기,카페/음료,일시불,신한,2.0,17.0,afternoon,2025-W10,2025-03-10/2025-03-16
2025-03-09 15:13:00,9700.0,메가커피공덕SK리더스뷰,카페/음료,일시불,신한,6.0,15.0,afternoon,2025-W10,2025-03-03/2025-03-09
2025-03-08 21:32:00,17800.0,더블브이커피,카페/음료,일시불,신한,5.0,21.0,evening,2025-W09,2025-03-03/2025-03-09
2025-03-08 19:40:00,35000.0,파리바게뜨카페(화정역점),카페/음료,일시불,신한,5.0,19.0,evening,2025-W09,2025-03-03/2025-03-09
2025-03-07 15:00:00,3850.0,메고지고 떡창고 성신여대점,식사/외식,일시불,신한,4.0,15.0,afternoon,2025-W09,2025-03-03/2025-03-09
2025-03-06 17:08:00,49840.0,주식회사 위블링,기타,일시불,신한,3.0,17.0,afternoon,2025-W09,2025-03-03/2025-03-09
2025-03-06 13:32:00,3400.0,오와케이크 성산여대점,카페/음료,일시불,신한,3.0,13.0,afternoon,2025-W09,2025-03-03/2025-03-09
2025-03-05 16:00:00,3600.0,더비즈랩 성신여대 수하루점,카페/음료,일시불,신한,2.0,16.0,afternoon,2025-W09,2025-03-03/2025-03-09
2025-03-03 01:25:00,5196.0,Amazon_AWS,구독/정기결제,일시불,신한,0.0,1.0,night,2025-W09,2025-03-03/2025-03-09
2025-03-02 19:48:00,53400.0,달의계단,기타,일시불,신한,6.0,19.0,evening,2025-W09,2025-02-24/2025-03-02
2025-03-02 19:40:00,39000.0,우리닭갈비,식사/외식,일시불,신한,6.0,19.0,evening,2025-W09,2025-02-24/2025-03-02
2025-03-01 18:00:00,7300.0,오와케이크 성산여대점,카페/음료,일시불,신한,5.0,18.0,evening,2025-W08,2025-02-24/2025-03-02
2025-03-01 17:06:00,5000.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,5.0,17.0,afternoon,2025-W08,2025-02-24/2025-03-02
2025-03-01 16:29:00,4950.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,5.0,16.0,afternoon,2025-W08,2025-02-24/2025-03-02
2025-03-01 16:28:00,4950.0,성신정문점 런드리익스프레스샵,기타,일시불,신한,5.0,16.0,afternoon,2025-W08,2025-02-24/2025-03-02
2025-02-28 15:17:00,6300.0,대도마트,쇼핑/의류,일시불,신한,4.0,15.0,afternoon,2025-W08,2025-02-24/2025-03-02
2025-02-26 18:50:00,9380.0,대도마트,쇼핑/의류,일시불,신한,2.0,18.0,evening,2025-W08,2025-02-24/2025-03-02
2025-02-26 18:29:00,7000.0,미아리우동집 성신여대점,식사/외식,일시불,신한,2.0,18.0,evening,2025-W08,2025-02-24/2025-03-02
2025-02-26 18:15:00,15840.0,씨제이올리브영(주)돈암중앙점,쇼핑/의류,일시불,신한,2.0,18.0,evening,2025-W08,2025-02-24/2025-03-02
2025-02-26 18:11:00,5200.0,씨제이올리브영(주)돈암중앙점,쇼핑/의류,일시불,신한,2.0,18.0,evening,2025-W08,2025-02-24/2025-03-02
2025-02-25 20:00:00,10800.0,씨제이올리브영(주)돈암중앙점,쇼핑/의류,일시불,신한,1.0,20.0,evening,2025-W08,2025-02-24/2025-03-02
2025-02-25 08:16:00,9400.0,티머니 개인택시,교통,일시불,신한,1.0,8.0,morning,2025-W08,2025-02-24/2025-03-02
2025-02-10 10:42:00,24600.0,주식회사 중소기업유통센터(인천,기타,일시불,신한,0.0,10.0,morning,2025-W06,2025-02-10/2025-02-16
2025-02-09 23:37:00,10900.0,GS25 신원당어울림점,쇼핑/의류,일시불,신한,6.0,23.0,evening,2025-W06,2025-02-03/2025-02-09
2025-02-09 17:53:00,11600.0,GS25 신원당어울림점,쇼핑/의류,일시불,신한,6.0,17.0,afternoon,2025-W06,2025-02-03/2025-02-09
2025-02-07 21:58:00,13600.0,씨제이올리브영(주)원당역점,쇼핑/의류,일시불,신한,4.0,21.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-07 20:41:00,25300.0,라화방 마라탕,식사/외식,일시불,신한,4.0,20.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-07 15:17:00,76000.0,으뜸50안경일산원당점,쇼핑/의류,일시불,신한,4.0,15.0,afternoon,2025-W05,2025-02-03/2025-02-09
2025-02-07 14:59:00,3000.0,고양시청,기타,일시불,신한,4.0,14.0,afternoon,2025-W05,2025-02-03/2025-02-09
2025-02-06 21:11:00,12300.0,불꾼,기타,일시불,신한,3.0,21.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-06 16:14:00,5500.0,쏠티캐빈 화이트,카페/음료,일시불,신한,3.0,16.0,afternoon,2025-W05,2025-02-03/2025-02-09
2025-02-06 15:33:00,1000.0,코레일유통주식회사(대곡역),교통,일시불,신한,3.0,15.0,afternoon,2025-W05,2025-02-03/2025-02-09
2025-02-05 19:59:00,3000.0,짱,기타,일시불,신한,2.0,19.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-05 19:58:00,1000.0,짱,기타,일시불,신한,2.0,19.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-05 19:24:00,8000.0,주식회사 서북,기타,일시불,신한,2.0,19.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-04 18:52:00,25000.0,츠키젠,기타,일시불,신한,1.0,18.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-04 18:38:00,1300.0,지에스25(GS25)S6합정역점,쇼핑/의류,일시불,신한,1.0,18.0,evening,2025-W05,2025-02-03/2025-02-09
2025-02-02 21:51:00,117.0,Amazon_AWS,구독/정기결제,일시불,신한,6.0,21.0,evening,2025-W05,2025-01-27/2025-02-02
2025-02-02 16:22:00,2500.0,세븐일레븐 당산역점,쇼핑/의류,일시불,신한,6.0,16.0,afternoon,2025-W05,2025-01-27/2025-02-02
2025-02-01 19:06:00,10400.0,투썸플레이스 서울숲역점,카페/음료,일시불,신한,5.0,19.0,evening,2025-W04,2025-01-27/2025-02-02
2025-02-01 18:24:00,30700.0,탄탄면공방 서울숲점,식사/외식,일시불,신한,5.0,18.0,evening,2025-W04,2025-01-27/2025-02-02
